s1_test_0000.wav,"[0.00699003 0.00860762 0.0073174  0.00659665 0.00701677 0.00685489
 0.00694826 0.9066968  0.00678543 0.00893785 0.00714998 0.00623909
 0.01385931]"
s1_test_0001.wav,"[0.01057312 0.00548085 0.7074994  0.00777465 0.01072497 0.00588275
 0.00835876 0.00773327 0.01001772 0.20198624 0.01066156 0.00744907
 0.00585765]"
s1_test_0002.wav,"[0.00895236 0.00875895 0.02598089 0.00754708 0.87159705 0.01154815
 0.01104577 0.00981775 0.01006029 0.00927801 0.00861096 0.00930642
 0.00749637]"
s1_test_0003.wav,"[0.00728712 0.00501768 0.00558216 0.00616388 0.00607405 0.00385387
 0.0080246  0.00464723 0.02935256 0.9076418  0.00582498 0.00540595
 0.00512415]"
s1_test_0004.wav,"[0.00669977 0.00831784 0.00894944 0.00711093 0.90301824 0.00881027
 0.00898701 0.00854487 0.00849861 0.00873871 0.00798973 0.00726965
 0.00706486]"
s1_test_0005.wav,"[0.00507983 0.00277473 0.946891   0.00544546 0.00589241 0.0035791
 0.00289796 0.0036014  0.00498179 0.00731449 0.00289092 0.00506148
 0.0035894 ]"
s1_test_0006.wav,"[0.0071162  0.00620923 0.00707428 0.00722866 0.00663902 0.00599156
 0.00536419 0.0075515  0.00784426 0.01030286 0.9159158  0.00687427
 0.00588829]"
s1_test_0007.wav,"[0.0078502  0.00715075 0.00867434 0.00718557 0.00870443 0.00723277
 0.00813987 0.00813304 0.00752349 0.00827221 0.9060731  0.00798308
 0.00707707]"
s1_test_0008.wav,"[0.00560361 0.00480534 0.91983277 0.00902794 0.00530508 0.00430836
 0.00483428 0.02228812 0.00535829 0.00759068 0.00318503 0.00413119
 0.00372937]"
s1_test_0009.wav,"[0.00641533 0.00609768 0.00552627 0.00680142 0.914895   0.00606408
 0.00591908 0.00543587 0.00675402 0.00545963 0.00836259 0.01312441
 0.00914456]"
s1_test_0010.wav,"[0.914967   0.00689869 0.00888069 0.00569144 0.00727006 0.00634079
 0.00654383 0.00654679 0.00736958 0.00756556 0.00658399 0.00789387
 0.00744769]"
s1_test_0011.wav,"[0.00809416 0.00719142 0.00646915 0.00847105 0.01031005 0.00682837
 0.00772049 0.00942239 0.00653424 0.00904587 0.00641529 0.00685145
 0.90664613]"
s1_test_0012.wav,"[0.00782073 0.0080404  0.01123618 0.00704778 0.00800321 0.00722155
 0.00716046 0.90762836 0.006827   0.00800004 0.00775545 0.00652203
 0.006737  ]"
s1_test_0013.wav,"[0.00906029 0.00462733 0.00583886 0.01272655 0.00940893 0.00648994
 0.01095197 0.00704338 0.00607763 0.90491486 0.01001291 0.00667995
 0.00616737]"
s1_test_0014.wav,"[0.00755754 0.00727217 0.00673851 0.008114   0.00902822 0.00839126
 0.00889504 0.00614205 0.9039659  0.01164556 0.00781437 0.00831729
 0.00611816]"
s1_test_0015.wav,"[0.0068084  0.0073019  0.00727801 0.9153481  0.00612088 0.00649241
 0.00636228 0.00721154 0.00672868 0.00745301 0.00792634 0.00743461
 0.00753385]"
s1_test_0016.wav,"[0.00605016 0.00792498 0.00690864 0.00580658 0.00809891 0.9119556
 0.00642664 0.00670415 0.00806034 0.00692358 0.01086911 0.00691703
 0.00735429]"
s1_test_0017.wav,"[0.9096675  0.01014691 0.00828496 0.00677089 0.00638362 0.00619453
 0.00757456 0.00756269 0.00751252 0.00878479 0.00618522 0.00735877
 0.00757305]"
s1_test_0018.wav,"[0.00663061 0.00716084 0.00951951 0.00797939 0.9101302  0.00776751
 0.00730434 0.00725771 0.00825495 0.00809755 0.00735164 0.00637051
 0.00617521]"
s1_test_0019.wav,"[0.00849634 0.00658797 0.00839532 0.00691767 0.00861534 0.00587419
 0.0070726  0.00832949 0.00839109 0.00778977 0.00579193 0.00751266
 0.9102256 ]"
s1_test_0020.wav,"[0.009075   0.00504549 0.00517588 0.00921316 0.00902668 0.00532144
 0.00947856 0.007183   0.00490151 0.9174633  0.00587643 0.00582703
 0.00641249]"
s1_test_0021.wav,"[0.00871255 0.0067616  0.00745692 0.00721437 0.00801258 0.00775058
 0.00919191 0.00667573 0.9053801  0.00970664 0.00789318 0.00750346
 0.00774039]"
s1_test_0022.wav,"[0.00547155 0.00376125 0.9191169  0.01527699 0.00694948 0.00398438
 0.00465078 0.01489838 0.00507062 0.01020205 0.00253832 0.00465517
 0.00342416]"
s1_test_0023.wav,"[0.00848881 0.00807255 0.00892163 0.00607205 0.00885205 0.9038111
 0.00530839 0.00932877 0.00840745 0.00914159 0.00775815 0.0083304
 0.0075071 ]"
s1_test_0024.wav,"[0.00763419 0.00769453 0.00787767 0.00738581 0.00813349 0.00632026
 0.9096957  0.00691565 0.00826323 0.00746567 0.00753279 0.00744646
 0.00763442]"
s1_test_0025.wav,"[0.00632013 0.0041807  0.92467195 0.00585096 0.01005318 0.00510176
 0.00539847 0.00489178 0.00788857 0.0098581  0.00502107 0.00578905
 0.00497437]"
