s1_test_0000.wav,"[0.00731612 0.00602654 0.00689659 0.00612736 0.00673834 0.00642818
 0.00694555 0.91098565 0.00578044 0.01033193 0.00631218 0.00574838
 0.01436272]"
s1_test_0001.wav,"[0.01613428 0.00642355 0.5898995  0.00668219 0.00492889 0.00676232
 0.00634565 0.01662434 0.00791609 0.31816044 0.00667721 0.00724608
 0.00619959]"
s1_test_0002.wav,"[0.00711013 0.00811181 0.01471056 0.00713337 0.8781075  0.01122726
 0.03015013 0.00656885 0.00749436 0.0079255  0.00800535 0.0079433
 0.00551196]"
s1_test_0003.wav,"[0.00725587 0.00380458 0.00898182 0.00444212 0.00373807 0.00254686
 0.00569233 0.0038814  0.01038135 0.9358186  0.00375174 0.00658735
 0.00311788]"
s1_test_0004.wav,"[0.00699471 0.0078708  0.01040759 0.00607941 0.90839124 0.00762588
 0.00760781 0.00733666 0.00713574 0.00903809 0.0085429  0.00710315
 0.00586601]"
s1_test_0005.wav,"[0.00627382 0.00360944 0.9507728  0.00252156 0.00228914 0.003596
 0.0036357  0.00211466 0.0031994  0.01216606 0.00272217 0.00387532
 0.00322387]"
s1_test_0006.wav,"[0.00665653 0.00619442 0.0060784  0.00584932 0.0069289  0.00587749
 0.00582219 0.00688642 0.00610329 0.01036465 0.9199664  0.00733558
 0.00593637]"
s1_test_0007.wav,"[0.00835782 0.00770679 0.00898971 0.00683916 0.00930797 0.00720476
 0.00801154 0.01065991 0.00663893 0.01013336 0.9008769  0.00726051
 0.00801254]"
s1_test_0008.wav,"[0.00625581 0.00480099 0.9222149  0.00427712 0.00334439 0.00624696
 0.00513601 0.02053864 0.00464747 0.00925997 0.00409451 0.00404578
 0.00513748]"
s1_test_0009.wav,"[0.00600435 0.00697308 0.0130739  0.00808006 0.9078739  0.0084577
 0.00541461 0.00609883 0.00706194 0.00829992 0.00651355 0.00872206
 0.00742618]"
s1_test_0010.wav,"[0.91219676 0.00612244 0.00746327 0.00726718 0.00748537 0.00733612
 0.00761586 0.0074878  0.00638394 0.00870495 0.00602221 0.0085384
 0.00737574]"
s1_test_0011.wav,"[0.00780419 0.00734889 0.00816607 0.00715012 0.00711317 0.00710564
 0.00727486 0.00719462 0.00614186 0.01238403 0.00613579 0.00633485
 0.9098459 ]"
s1_test_0012.wav,"[0.00812967 0.0067641  0.00936391 0.00688613 0.00833301 0.00766687
 0.00681291 0.90650505 0.00563643 0.01194546 0.00808821 0.00620631
 0.00766193]"
s1_test_0013.wav,"[0.00765386 0.0040458  0.00661889 0.00476463 0.00418214 0.00364183
 0.00438548 0.00380114 0.00426312 0.9444332  0.00384053 0.00532867
 0.00304069]"
s1_test_0014.wav,"[0.00691147 0.00781708 0.00585441 0.00698455 0.00728339 0.00793102
 0.00882927 0.00752037 0.9040746  0.01178761 0.00915347 0.00948216
 0.0063706 ]"
s1_test_0015.wav,"[0.00732006 0.007201   0.00818004 0.910092   0.00622682 0.00609555
 0.00657332 0.00733786 0.00696654 0.00798733 0.00892507 0.00820684
 0.00888758]"
s1_test_0016.wav,"[0.00603281 0.00757663 0.00636692 0.00721017 0.0080104  0.89143944
 0.00593193 0.00851895 0.00801547 0.0107983  0.02480916 0.0081251
 0.00716484]"
s1_test_0017.wav,"[0.90586185 0.0083433  0.00754116 0.00657669 0.00855361 0.00630239
 0.00800607 0.00988644 0.00734804 0.00836649 0.00646541 0.00946183
 0.00728677]"
s1_test_0018.wav,"[0.00613491 0.00860374 0.01133394 0.00715608 0.9093554  0.0085973
 0.00587426 0.00710651 0.00765945 0.00777244 0.00690557 0.00638223
 0.00711821]"
