s1_test_0000.wav,"[0.0084544  0.00615152 0.00552672 0.00875946 0.00570262 0.0068158
 0.00630834 0.9030489  0.00660803 0.01705203 0.00566077 0.00618971
 0.01372172]"
s1_test_0001.wav,"[0.01056541 0.0077945  0.82369524 0.00608973 0.00665853 0.009938
 0.00540399 0.01506891 0.00721645 0.08396478 0.00585553 0.00902481
 0.00872419]"
s1_test_0002.wav,"[0.01984708 0.01380737 0.15647772 0.01224225 0.6332702  0.01276462
 0.06887348 0.00735321 0.01188198 0.01127575 0.00731177 0.03085862
 0.01403599]"
s1_test_0003.wav,"[0.00620655 0.0048495  0.00384487 0.00489777 0.00467408 0.00269354
 0.00473749 0.00420874 0.01767123 0.932963   0.00401668 0.00601406
 0.00322256]"
s1_test_0004.wav,"[0.00695287 0.01026015 0.01070777 0.00767024 0.9011257  0.00914227
 0.00689281 0.00834162 0.00899948 0.00740127 0.00789594 0.00745921
 0.00715057]"
s1_test_0005.wav,"[0.00691541 0.00533876 0.9326206  0.00326492 0.00367261 0.00511161
 0.00395452 0.00430417 0.00552129 0.01364535 0.00393249 0.0057069
 0.0060114 ]"
s1_test_0006.wav,"[0.00681613 0.00720481 0.01103533 0.00641501 0.00613481 0.00878239
 0.00647838 0.00639618 0.00817763 0.01469291 0.9023416  0.00890194
 0.00662282]"
s1_test_0007.wav,"[0.0067326  0.00738653 0.00660626 0.01037513 0.0082087  0.00594598
 0.0076693  0.00740164 0.00745516 0.00860268 0.9067397  0.00923958
 0.00763675]"
s1_test_0008.wav,"[0.00670441 0.01215588 0.8917291  0.00482718 0.00522221 0.01363896
 0.00753014 0.01746142 0.01203655 0.00744232 0.00777672 0.0060134
 0.00746176]"
s1_test_0009.wav,"[0.00559932 0.00680392 0.01344126 0.00759552 0.91020226 0.00868669
 0.00750094 0.0050576  0.0066276  0.00648873 0.00563262 0.00862733
 0.00773628]"
s1_test_0010.wav,"[0.9137907  0.00665061 0.00781114 0.00653746 0.00703413 0.00685331
 0.00774841 0.00720551 0.00692923 0.00797851 0.00629803 0.00829579
 0.00686714]"
s1_test_0011.wav,"[0.00702678 0.009047   0.00700407 0.0071272  0.00668943 0.00748865
 0.00671257 0.00657612 0.00697386 0.00905318 0.0063477  0.00739192
 0.91256154]"
s1_test_0012.wav,"[0.00856739 0.00930962 0.0123374  0.00832836 0.00817767 0.00878481
 0.00818233 0.89734346 0.00757276 0.0100398  0.00822061 0.00639191
 0.00674389]"
s1_test_0013.wav,"[0.00626852 0.01196665 0.00264736 0.00507399 0.00543346 0.00304109
 0.00520952 0.00489376 0.00381231 0.9368747  0.0038629  0.00615686
 0.00475885]"
s1_test_0014.wav,"[0.007099   0.00702969 0.00672036 0.00755314 0.00827263 0.00896197
 0.00889569 0.00645058 0.9064728  0.01091358 0.00744567 0.00774201
 0.00644276]"
s1_test_0015.wav,"[0.00765682 0.00732155 0.00873121 0.90797275 0.00680846 0.00632562
 0.00652529 0.00773593 0.00721987 0.00844644 0.00859571 0.00868183
 0.00797843]"
s1_test_0016.wav,"[0.00635055 0.00827723 0.00711512 0.00748658 0.00782181 0.9052379
 0.00673441 0.0077432  0.01027668 0.00742096 0.0083785  0.00861116
 0.00854587]"
s1_test_0017.wav,"[0.91429406 0.00718035 0.00768078 0.00642623 0.00726533 0.00573778
 0.0069615  0.00768753 0.00717092 0.00822348 0.00614386 0.00779349
 0.0074347 ]"
