s1_test_0000.wav,"[0.00644144 0.00560202 0.00622606 0.00785653 0.00688155 0.00783068
 0.00700419 0.91182    0.00665542 0.00919682 0.00784987 0.00712156
 0.00951395]"
s1_test_0001.wav,"[0.00766828 0.00736981 0.8749722  0.00342052 0.00443404 0.00443347
 0.00368274 0.00787414 0.01347577 0.05522024 0.00470358 0.006262
 0.00648337]"
s1_test_0002.wav,"[0.01004272 0.0125736  0.09526243 0.0141062  0.7485432  0.00996611
 0.0419604  0.00707017 0.01236764 0.00921349 0.00646301 0.02242645
 0.01000454]"
s1_test_0003.wav,"[0.00648304 0.0054522  0.0049797  0.0038328  0.00393386 0.00396584
 0.00465404 0.00383238 0.04483682 0.9028745  0.00450911 0.00567806
 0.00496761]"
s1_test_0004.wav,"[0.00819269 0.00839665 0.00917905 0.00614117 0.9089795  0.00657729
 0.00720826 0.00794744 0.00816097 0.00891492 0.00772033 0.00639487
 0.00618689]"
s1_test_0005.wav,"[0.00464317 0.0046653  0.9482425  0.0031641  0.00340164 0.00321576
 0.00441567 0.00303246 0.00706179 0.00864109 0.00178183 0.00324284
 0.00449196]"
s1_test_0006.wav,"[0.00870403 0.00653702 0.01216568 0.00767066 0.00808462 0.00705828
 0.0085325  0.00799149 0.01850785 0.0135701  0.885296   0.00760129
 0.00828047]"
s1_test_0007.wav,"[0.00620383 0.00779675 0.0071015  0.00800916 0.0078827  0.01089325
 0.00747009 0.00757617 0.00648645 0.00848413 0.90391123 0.0091387
 0.00904607]"
s1_test_0008.wav,"[0.00479322 0.00634564 0.92837304 0.00444284 0.0031886  0.00439595
 0.00409755 0.01615947 0.0082362  0.00785105 0.00220349 0.00358625
 0.00632665]"
s1_test_0009.wav,"[0.00794912 0.00602992 0.01111446 0.0060837  0.9024597  0.00620387
 0.00667061 0.00584436 0.00702387 0.0100823  0.00567216 0.01976477
 0.00510118]"
s1_test_0010.wav,"[0.91854787 0.00628368 0.00697444 0.00675135 0.00685882 0.00702014
 0.00646988 0.0063823  0.0074237  0.0074782  0.00620024 0.00705309
 0.00655634]"
s1_test_0011.wav,"[0.00768614 0.00650275 0.00704257 0.00890445 0.00919257 0.00659163
 0.00766699 0.00747465 0.00699778 0.01366495 0.00770488 0.00700885
 0.9035618 ]"
s1_test_0012.wav,"[0.00785938 0.00786273 0.011802   0.00863656 0.00879585 0.00903188
 0.00825007 0.89752233 0.00623474 0.01041548 0.00849483 0.00726202
 0.00783219]"
s1_test_0013.wav,"[0.00606199 0.00485232 0.00604484 0.00363559 0.00344553 0.00409137
 0.00331067 0.00445133 0.00398762 0.947202   0.0041715  0.004496
 0.00424924]"
s1_test_0014.wav,"[0.00641341 0.00707097 0.0064543  0.00745448 0.00793097 0.00734722
 0.00884345 0.00701848 0.9086535  0.01296213 0.0064025  0.00670736
 0.00674129]"
s1_test_0015.wav,"[0.00714752 0.00676318 0.00888553 0.909992   0.00627226 0.00540613
 0.00662827 0.00701375 0.00845524 0.00875756 0.00781142 0.00793692
 0.00893032]"
s1_test_0016.wav,"[0.00627052 0.00742418 0.00589001 0.00550673 0.00605564 0.91530526
 0.00684582 0.00650999 0.0073307  0.0064899  0.01041819 0.00749287
 0.00846013]"
s1_test_0017.wav,"[0.90986806 0.00948259 0.00687996 0.00734336 0.00725431 0.00633493
 0.00781647 0.00787131 0.00743141 0.00771239 0.00639986 0.00826244
 0.00734281]"
s1_test_0018.wav,"[0.00730041 0.00826376 0.01745103 0.00565976 0.90431464 0.00598273
 0.00642217 0.00688253 0.0087721  0.00911825 0.00662103 0.00672238
 0.0064892 ]"
s1_test_0019.wav,"[0.00985612 0.00715063 0.00957907 0.00894182 0.00735456 0.00747844
 0.00738669 0.00716134 0.007693   0.00995521 0.00817456 0.00658917
 0.9026793 ]"
s1_test_0020.wav,"[0.00540764 0.00307962 0.00538325 0.00365279 0.00445984 0.00361225
 0.00311765 0.00316958 0.00398884 0.9541629  0.00312204 0.00382026
 0.00302331]"
s1_test_0021.wav,"[0.00875366 0.0067818  0.00793442 0.00808507 0.00761307 0.00876768
 0.00879531 0.00608984 0.903437   0.01056046 0.0075018  0.00760115
 0.00807879]"
s1_test_0022.wav,"[0.00547626 0.00680161 0.92117894 0.00476954 0.00439278 0.00482906
 0.00518106 0.0130899  0.00718776 0.01453719 0.0020584  0.00358498
 0.00691257]"
s1_test_0023.wav,"[0.0072043  0.00787278 0.00729844 0.00605496 0.00813615 0.9091824
 0.00630155 0.00735663 0.00806955 0.00961725 0.00737397 0.00828252
 0.00724956]"
s1_test_0024.wav,"[0.00742932 0.00763275 0.01282509 0.00718568 0.00612339 0.00650713
 0.9040014  0.00837662 0.00863    0.00854385 0.0069174  0.00799258
 0.00783472]"
s1_test_0025.wav,"[0.0078877  0.00739206 0.89774305 0.01009189 0.0082186  0.00488556
 0.00294621 0.00469245 0.01660463 0.02498501 0.00309851 0.00459265
 0.0068616 ]"
s1_test_0026.wav,"[0.00723651 0.00747137 0.00999505 0.00583549 0.91228336 0.00614395
 0.00994984 0.00732926 0.00766994 0.00766863 0.00650975 0.00599576
 0.00591113]"
s1_test_0027.wav,"[0.00568183 0.9018056  0.0068184  0.01034078 0.00700089 0.00677884
 0.00451621 0.00400746 0.00519139 0.00504164 0.0228565  0.01348619
 0.00647433]"
